artist_id,image_url,description,tags,created_at,shape,style,color,texture,theme,decorations
3bd1c122-73d3-4dc3-8873-e6500822b971,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5xVjKkLlZzQRzBF1TGrLCHg_idx-2.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,手繪,"白色, 黃色, 橙色",光澤（Glossy）,優雅,貼紙（Sticker）
3bd1c122-73d3-4dc3-8873-e6500822b971,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5xVjKkLlZzQRzBF1TGrLCHg_idx-4.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,跳色,"裸粉色, 白色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",優雅,
3bd1c122-73d3-4dc3-8873-e6500822b971,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5xVjKkLlZzQRzBF1TGrLCHg_idx-5.jpg,,,2025-06-07T06:47:39.869Z,,,金屬銀,光澤（Glossy）,,
3bd1c122-73d3-4dc3-8873-e6500822b971,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5xVjKkLlZzQRzBF1TGrLCHg_idx-6.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,"跳色, 手繪","黑色, 裸粉色, 白色",光澤（Glossy）,"秋, 優雅",金屬飾片（Metal pieces）
3bd1c122-73d3-4dc3-8873-e6500822b971,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5xVjKkLlZzQRzBF1TGrLCHg_idx-8.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,跳色,"白色, 裸粉色, 金屬銀","光澤（Glossy）, 亮片（Glitter）","簡約, 優雅",
c7260b21-5b0e-4f1f-944b-763d0859854b,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ0a1Nui-3bjQRJP3FQQkzwK8_idx-10.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,單色,裸粉色,光澤（Glossy）,"日常, 簡約",
c7260b21-5b0e-4f1f-944b-763d0859854b,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ0a1Nui-3bjQRJP3FQQkzwK8_idx-1.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,跳色,"紅色, 裸粉色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",優雅,
c7260b21-5b0e-4f1f-944b-763d0859854b,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ0a1Nui-3bjQRJP3FQQkzwK8_idx-3.jpg,,,2025-06-07T06:47:39.869Z,尖形（Stiletto）,單色,"黑色, 灰色, 金屬銀","光澤（Glossy）, 亮片（Glitter）","優雅, 歐美風","水鑽（Rhinestone）, 金屬飾片（Metal pieces）"
c7260b21-5b0e-4f1f-944b-763d0859854b,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ0a1Nui-3bjQRJP3FQQkzwK8_idx-5.jpg,,,2025-06-07T06:47:39.869Z,,手繪,裸粉色,光澤（Glossy）,優雅,"水鑽（Rhinestone）, 雕花（3D art）"
c7260b21-5b0e-4f1f-944b-763d0859854b,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ0a1Nui-3bjQRJP3FQQkzwK8_idx-6.jpg,,,2025-06-07T06:47:39.869Z,圓形（Round）,手繪,"白色, 黑色, 裸粉色",光澤（Glossy）,可愛,
c7260b21-5b0e-4f1f-944b-763d0859854b,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ0a1Nui-3bjQRJP3FQQkzwK8_idx-7.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,跳色,"黑色, 灰色, 裸粉色","光澤（Glossy）, 金屬箔（Foil）",簡約,金屬飾片（Metal pieces）
c7260b21-5b0e-4f1f-944b-763d0859854b,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ0a1Nui-3bjQRJP3FQQkzwK8_idx-8.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,"跳色, 手繪","藍色, 灰色, 黑色",光澤（Glossy）,"日系, 簡約",
839cc9ba-028c-4815-9cdc-3f8301afc379,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-10.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,單色,紅色,光澤（Glossy）,日常,亮片（Glitter）
839cc9ba-028c-4815-9cdc-3f8301afc379,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-1.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,"單色, 手繪",裸粉色,"光澤（Glossy）, 金屬箔（Foil）",優雅,"水鑽（Rhinestone）, 金屬飾片（Metal pieces）"
839cc9ba-028c-4815-9cdc-3f8301afc379,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-2.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,"跳色, 手繪","紅色, 裸粉色",光澤（Glossy）,優雅,畫圖章（Stamp）
839cc9ba-028c-4815-9cdc-3f8301afc379,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-3.jpg,,,2025-06-07T06:47:39.869Z,,手繪,"紅色, 黑色, 白色, 裸粉色",光澤（Glossy）,優雅,水鑽（Rhinestone）
839cc9ba-028c-4815-9cdc-3f8301afc379,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-4.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,手繪,"紅色, 橙色, 黃色, 紫色, 白色",光澤（Glossy）,可愛,雕花（3D art）
839cc9ba-028c-4815-9cdc-3f8301afc379,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-5.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,單色,裸粉色,光澤（Glossy）,"日常, 簡約",
839cc9ba-028c-4815-9cdc-3f8301afc379,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-6.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,跳色,"紅色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",優雅,金屬飾片（Metal pieces）
839cc9ba-028c-4815-9cdc-3f8301afc379,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-7.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,法式,"黃色, 白色",光澤（Glossy）,,
839cc9ba-028c-4815-9cdc-3f8301afc379,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-8.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,手繪,"裸粉色, 黑色",光澤（Glossy）,優雅,
839cc9ba-028c-4815-9cdc-3f8301afc379,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ4ds3WQ21bjQR49_ekbFCu5Q_idx-9.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,單色,裸粉色,光澤（Glossy）,簡約,
49f4bd5f-9f23-40ed-850a-8401e3575737,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3-4qAyixbjQR2B3RT2QM_zk_idx-10.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,"漸層, 單色","黑色, 灰色",光澤（Glossy）,優雅,
49f4bd5f-9f23-40ed-850a-8401e3575737,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3-4qAyixbjQR2B3RT2QM_zk_idx-1.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,"跳色, 手繪","灰色, 裸粉色",光澤（Glossy）,"簡約, 優雅",畫圖章（Stamp）
49f4bd5f-9f23-40ed-850a-8401e3575737,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3-4qAyixbjQR2B3RT2QM_zk_idx-2.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,"手繪, 跳色","紅色, 裸粉色, 白色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",可愛,"水鑽（Rhinestone）, 貼紙（Sticker）"
49f4bd5f-9f23-40ed-850a-8401e3575737,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3-4qAyixbjQR2B3RT2QM_zk_idx-4.jpg,,,2025-06-07T06:47:39.869Z,,跳色,"黑色, 白色, 灰色",光澤（Glossy）,簡約,水鑽（Rhinestone）
49f4bd5f-9f23-40ed-850a-8401e3575737,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3-4qAyixbjQR2B3RT2QM_zk_idx-5.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,手繪,"粉色, 白色, 黃色, 藍色","光澤（Glossy）, 珠光（Pearlescent）","春, 優雅",雕花（3D art）
49f4bd5f-9f23-40ed-850a-8401e3575737,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3-4qAyixbjQR2B3RT2QM_zk_idx-6.jpg,,,2025-06-07T06:47:39.869Z,圓形（Round）,"跳色, 手繪","黑色, 白色, 灰色, 裸粉色",光澤（Glossy）,"日系, 可愛",貼紙（Sticker）
49f4bd5f-9f23-40ed-850a-8401e3575737,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3-4qAyixbjQR2B3RT2QM_zk_idx-7.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,"法式, 手繪","紅色, 白色, 裸粉色",光澤（Glossy）,可愛,水鑽（Rhinestone）
49f4bd5f-9f23-40ed-850a-8401e3575737,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3-4qAyixbjQR2B3RT2QM_zk_idx-8.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,"手繪, 跳色","紅色, 黑色, 白色, 金屬銀","亮片（Glitter）, 光澤（Glossy）",優雅,金屬飾片（Metal pieces）
49f4bd5f-9f23-40ed-850a-8401e3575737,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3-4qAyixbjQR2B3RT2QM_zk_idx-9.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,跳色,"黃色, 白色","光澤（Glossy）, 亮片（Glitter）","日常, 春",
53dad3af-50f4-4cfe-8b7f-0a1d96461bd0,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-2.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,"跳色, 手繪","綠色, 裸粉色, 白色, 黑色",光澤（Glossy）,"日系, 秋",
53dad3af-50f4-4cfe-8b7f-0a1d96461bd0,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-3.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,鏡面,金屬銀,光澤（Glossy）,優雅,
53dad3af-50f4-4cfe-8b7f-0a1d96461bd0,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-4.jpg,,,2025-06-07T06:47:39.869Z,,漸層,"橙色, 金屬銀",光澤（Glossy）,優雅,水鑽（Rhinestone）
53dad3af-50f4-4cfe-8b7f-0a1d96461bd0,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-5.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,"跳色, 手繪","灰色, 裸粉色","霧面（Matte）, 亮片（Glitter）","簡約, 優雅",
53dad3af-50f4-4cfe-8b7f-0a1d96461bd0,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-6.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,漸層,"綠色, 裸粉色",光澤（Glossy）,"日系, 簡約",
53dad3af-50f4-4cfe-8b7f-0a1d96461bd0,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-7.jpg,,,2025-06-07T06:47:39.869Z,,跳色,"粉色, 白色",亮片,優雅,水鑽
53dad3af-50f4-4cfe-8b7f-0a1d96461bd0,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-8.jpg,,,2025-06-07T06:47:39.869Z,,"跳色, 手繪","紅色, 黑色, 白色",光澤（Glossy）,"秋, 歐美風",
53dad3af-50f4-4cfe-8b7f-0a1d96461bd0,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5UMUtBHJbjQRFZaGeMtxoEw_idx-9.jpg,,,2025-06-07T06:47:39.869Z,圓形（Round）,跳色,裸粉色,光澤（Glossy）,優雅,畫圖章（Stamp）
4c81d916-a5f5-4ba1-81ba-427c4cdf7293,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ1TMnNwCxbjQRY4TFoiWrxRk_idx-10.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,單色,裸粉色,"光澤（Glossy）, 亮片（Glitter）",優雅,水鑽（Rhinestone）
4c81d916-a5f5-4ba1-81ba-427c4cdf7293,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ1TMnNwCxbjQRY4TFoiWrxRk_idx-1.jpg,,,2025-06-07T06:47:39.869Z,尖形（Stiletto）,跳色,"金屬銀, 裸粉色","光澤（Glossy）, 亮片（Glitter）",優雅,"水鑽（Rhinestone）, 金屬飾片（Metal pieces）"
4c81d916-a5f5-4ba1-81ba-427c4cdf7293,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ1TMnNwCxbjQRY4TFoiWrxRk_idx-2.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,跳色,"紅色, 裸粉色, 灰色","光澤（Glossy）, 亮片（Glitter）","秋, 優雅",
4c81d916-a5f5-4ba1-81ba-427c4cdf7293,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ1TMnNwCxbjQRY4TFoiWrxRk_idx-3.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,漸層,"灰色, 裸粉色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",優雅,
4c81d916-a5f5-4ba1-81ba-427c4cdf7293,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ1TMnNwCxbjQRY4TFoiWrxRk_idx-4.jpg,,,2025-06-07T06:47:39.869Z,尖形（Stiletto）,法式,"白色, 裸粉色","光澤（Glossy）, 亮片（Glitter）",優雅,水鑽（Rhinestone）
4c81d916-a5f5-4ba1-81ba-427c4cdf7293,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ1TMnNwCxbjQRY4TFoiWrxRk_idx-5.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,單色,紅色,光澤（Glossy）,優雅,
4c81d916-a5f5-4ba1-81ba-427c4cdf7293,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ1TMnNwCxbjQRY4TFoiWrxRk_idx-6.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,"單色, 跳色","裸粉色, 灰色","光澤（Glossy）, 亮片（Glitter）",優雅,金屬箔（Foil）
4c81d916-a5f5-4ba1-81ba-427c4cdf7293,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ1TMnNwCxbjQRY4TFoiWrxRk_idx-9.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,漸層,"裸粉色, 金屬銀","珠光（Pearlescent）, 亮片（Glitter）",優雅,水鑽（Rhinestone）
8778fa8b-2941-4a03-92e6-67402f9b9c87,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ2ZpXN1LJbjQRoCl-0e85bMg_idx-10.jpg,,,2025-06-07T06:47:39.869Z,圓形（Round）,"跳色, 手繪","藍色, 白色",光澤（Glossy）,"簡約, 秋",
8778fa8b-2941-4a03-92e6-67402f9b9c87,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ2ZpXN1LJbjQRoCl-0e85bMg_idx-2.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,,藍色,"光澤（Glossy）, 亮片（Glitter）",繽紛,金屬箔（Foil）
8778fa8b-2941-4a03-92e6-67402f9b9c87,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ2ZpXN1LJbjQRoCl-0e85bMg_idx-3.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,跳色,"裸粉色, 黑色",光澤（Glossy）,簡約,
8778fa8b-2941-4a03-92e6-67402f9b9c87,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ2ZpXN1LJbjQRoCl-0e85bMg_idx-4.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,"跳色, 手繪","裸粉色, 黑色, 白色",光澤（Glossy）,可愛,
8778fa8b-2941-4a03-92e6-67402f9b9c87,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ2ZpXN1LJbjQRoCl-0e85bMg_idx-5.jpg,,,2025-06-07T06:47:39.869Z,方形（Square）,手繪,"粉色, 橙色, 白色, 黑色",光澤（Glossy）,可愛,
8778fa8b-2941-4a03-92e6-67402f9b9c87,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ2ZpXN1LJbjQRoCl-0e85bMg_idx-6.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,法式,裸粉色,光澤（Glossy）,簡約,
8778fa8b-2941-4a03-92e6-67402f9b9c87,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ2ZpXN1LJbjQRoCl-0e85bMg_idx-7.jpg,,,2025-06-07T06:47:39.869Z,方形（Square）,"跳色, 手繪","裸粉色, 白色","光澤（Glossy）, 珠光（Pearlescent）",優雅,水鑽（Rhinestone）
8778fa8b-2941-4a03-92e6-67402f9b9c87,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ2ZpXN1LJbjQRoCl-0e85bMg_idx-8.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,"跳色, 手繪","藍色, 白色",光澤（Glossy）,"春, 簡約",
8778fa8b-2941-4a03-92e6-67402f9b9c87,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ2ZpXN1LJbjQRoCl-0e85bMg_idx-9.jpg,,,2025-06-07T06:47:39.869Z,方圓形（Squoval）,"跳色, 手繪","黑色, 裸粉色","光澤（Glossy）, 亮片（Glitter）","簡約, 優雅",水鑽（Rhinestone）
9e624ae6-f354-45a4-807d-8d19967fe2ed,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-10.jpg,,,2025-06-07T06:47:39.869Z,橢圓形（Oval）,,紅色,亮片（Glitter）,優雅,
9e624ae6-f354-45a4-807d-8d19967fe2ed,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-1.jpg,,,2025-06-07T06:47:39.869Z,圓形（Round）,手繪,"橙色, 黑色, 白色","光澤（Glossy）, 金屬箔（Foil）",可愛,水鑽（Rhinestone）
9e624ae6-f354-45a4-807d-8d19967fe2ed,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-3.jpg,,,2025-06-07T06:47:39.870Z,橢圓形（Oval）,,金屬銀,光澤（Glossy）,,
9e624ae6-f354-45a4-807d-8d19967fe2ed,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-4.jpg,,,2025-06-07T06:47:39.870Z,橢圓形（Oval）,跳色,"黑色, 綠色, 金屬銀","光澤（Glossy）, 亮片（Glitter）",日系,金屬飾片（Metal pieces）
9e624ae6-f354-45a4-807d-8d19967fe2ed,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-5.jpg,,,2025-06-07T06:47:39.870Z,方圓形（Squoval）,單色,"綠色, 金屬銀","霧面（Matte）, 亮片（Glitter）",優雅,金屬飾片（Metal pieces）
9e624ae6-f354-45a4-807d-8d19967fe2ed,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ5W1bcu61bjQR97yVezkhfEo_idx-7.jpg,,,2025-06-07T06:47:39.870Z,方圓形（Squoval）,"單色, 跳色","灰色, 金屬銀","光澤（Glossy）, 金屬箔（Foil）","簡約, 優雅",
2ad0e5fa-d823-47b0-81d6-2f6c9d45194f,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-10.jpg,,,2025-06-07T06:47:39.870Z,,跳色,"紅色, 白色, 金屬銀",光澤（Glossy）,優雅,金屬飾片（Metal pieces）
2ad0e5fa-d823-47b0-81d6-2f6c9d45194f,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-1.jpg,,,2025-06-07T06:47:39.870Z,尖形（Stiletto）,法式,裸粉色,光澤（Glossy）,優雅,金屬飾片（Metal pieces）
2ad0e5fa-d823-47b0-81d6-2f6c9d45194f,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-2.jpg,,,2025-06-07T06:47:39.870Z,方圓形（Squoval）,"跳色, 手繪","紅色, 裸粉色, 金屬銀","光澤（Glossy）, 亮片（Glitter）","優雅, 秋",金屬飾片（Metal pieces）
2ad0e5fa-d823-47b0-81d6-2f6c9d45194f,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-5.jpg,,,2025-06-07T06:47:39.870Z,橢圓形（Oval）,漸層,"白色, 黑色",光澤（Glossy）,,金屬飾片（Metal pieces）
2ad0e5fa-d823-47b0-81d6-2f6c9d45194f,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-6.jpg,,,2025-06-07T06:47:39.870Z,圓形（Round）,手繪,裸粉色,光澤（Glossy）,優雅,貼紙（Sticker）
2ad0e5fa-d823-47b0-81d6-2f6c9d45194f,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-7.jpg,,,2025-06-07T06:47:39.870Z,,,"紅色, 金屬銀","光澤（Glossy）, 金屬箔（Foil）",優雅,
2ad0e5fa-d823-47b0-81d6-2f6c9d45194f,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-8.jpg,,,2025-06-07T06:47:39.870Z,橢圓形（Oval）,跳色,"藍色, 銀色","亮片（Glitter）, 光澤（Glossy）",優雅,
2ad0e5fa-d823-47b0-81d6-2f6c9d45194f,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ9bRkRL9NaDQRstTV2ku5s7g_idx-9.jpg,,,2025-06-07T06:47:39.870Z,尖形（Stiletto）,跳色,"紅色, 裸粉色",光澤（Glossy）,優雅,"水鑽（Rhinestone）, 貼紙（Sticker）"
1b49d990-b073-4b9f-aa25-eff068886e96,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3UAApsJNaDQR8T5eXZaBfDE_idx-10.jpg,,,2025-06-07T06:47:39.870Z,橢圓形（Oval）,手繪,"黑色, 金屬銀",光澤（Glossy）,"日系, 簡約",
1b49d990-b073-4b9f-aa25-eff068886e96,https://uvzjbmxxrkrnmckrifqs.supabase.co/storage/v1/object/public/nailimg/allimgs/photo_placeid-ChIJ3UAApsJNaDQR8T5eXZaBfDE_idx-1.jpg,,,2025-06-07T06:47:39.870Z,橢圓形（Oval）,法式,"白色, 裸粉色",光澤（Glossy）,"可愛, 日系",貼紙（Sticker）
