place_id,name,address,phone,rating,review_count,website,map_url,city,lat,lng,created_at,opening_hours_text,booking_url
ChIJHduhfbQfaDQRtS24TrTBATs,Lumi Nail Studio 桃園美甲｜睫毛管理｜野生眉,"No. 599號, Ciwen Rd, Taoyuan District, Taoyuan City, Taiwan 330",,5,285,https://instagram.com/lumi_nail.studio?utm_medium=copy_link,https://maps.google.com/?cid=4251892503373426101,桃園市,25.001595,121.2966018,2025-05-13 00:07:04.555217,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM",
ChIJKVQgvfweaDQRaB0kQBMjuCU,Moli Nail桃園魔力美甲（608）復興店,"No. 154號, Fuxing Rd, Taoyuan District, Taoyuan City, Taiwan 330",03 335 9988,4.9,638,https://lin.ee/F425Gp7,https://maps.google.com/?cid=2717960940705553768,桃園市,24.9906815,121.313211,2025-05-13 00:07:04.845732,"Monday: 11:00 AM – 8:00 PM
Tuesday: 11:00 AM – 8:00 PM
Wednesday: 11:00 AM – 8:00 PM
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 8:00 PM
Saturday: 11:00 AM – 8:00 PM
Sunday: 11:00 AM – 8:00 PM",
ChIJ1es8h9IYaDQREBnN8jRyjsk,Moli Nail魔力美甲專業沙龍(301),"334, Taiwan, Taoyuan City, Bade District, Guangfu Rd, 79號之2",03 366 8988,4.9,655,https://www.facebook.com/Molinail/,https://maps.google.com/?cid=14523671420053821712,桃園市,24.9588817,121.2973986,2025-05-13 00:07:05.231725,"Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: 10:00 AM – 7:00 PM",
ChIJkazAIP0eaDQR3pQGdNKBoVw,桃園推薦美甲美睫My style 麥絲黛兒美甲美睫,"330, Taiwan, Taoyuan City, Taoyuan District, Zhonghua Rd, 100號2樓",0938 005 322,5,139,https://line.me/R/ti/p/@nail,https://maps.google.com/?cid=6674758863629489374,桃園市,24.99047059999999,121.3090491,2025-05-13 00:07:05.627494,"Monday: 11:00 AM – 9:00 PM
Tuesday: 11:00 AM – 9:00 PM
Wednesday: 11:00 AM – 9:00 PM
Thursday: 11:00 AM – 9:00 PM
Friday: 11:00 AM – 9:00 PM
Saturday: 11:00 AM – 9:00 PM
Sunday: 11:00 AM – 9:00 PM",
ChIJRVR-Li8faDQRzYgNfrkYzLU,24H美甲｜預約制｜席瑞絲美甲美學Ceres Nails Art,"No. 3號, Zhongyi Rd, Taoyuan District, Taoyuan City, Taiwan 330",0977 366 135,4.9,160,https://lin.ee/SlfD3UR,https://maps.google.com/?cid=13099872601076762829,桃園市,24.9959082,121.3027598,2025-05-13 00:07:05.924336,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",
ChIJH2IMlvweaDQRhkW40EwGiyw,Moli Nail桃園魔力美甲(123)中正店,"330, Taiwan, Taoyuan City, Taoyuan District, Lane 48, Zhongzheng Rd, 1號4樓",03 338 1686,4.9,744,https://lin.ee/F425Gp7,https://maps.google.com/?cid=3209666086420628870,桃園市,24.991039,121.313101,2025-05-13 00:07:06.213831,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJR0P0ECEfaDQRedBbJPMOsyo,M.H 時尚美學,"330, Taiwan, Taoyuan City, Taoyuan District, Fuxing Rd, 111號2樓",0931 200 747,4.9,401,https://www.facebook.com/Minniehousefinger/,https://maps.google.com/?cid=3076819407874019449,桃園市,24.9905156,121.3135877,2025-05-13 00:07:06.604391,"Monday: 10:00 AM – 11:00 PM
Tuesday: 10:00 AM – 11:00 PM
Wednesday: 11:00 AM – 11:00 PM
Thursday: 10:00 AM – 11:00 PM
Friday: 10:00 AM – 11:00 PM
Saturday: 10:00 AM – 11:00 PM
Sunday: 11:00 AM – 11:00 PM",
ChIJ82QQ7eahQjQRuxm6CLnBTcw,遇見 Meet Fashion Salon 桃園推薦,"330, Taiwan, Taoyuan City, Taoyuan District, Zhongzhou St, 50號1樓",0970 202 166,4.9,50,https://www.facebook.com/Meet1081216/,https://maps.google.com/?cid=14721635757403543995,桃園市,24.9887366,121.2935973,2025-05-13 00:07:06.895613,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",
ChIJu17tmJkfaDQRRlusEoX9B2I,JJBEAUTY&NAIL 人氣桃園美甲/美睫/紋繡/美體/課程教學,"330, Taiwan, Taoyuan City, Taoyuan District, Section 1, Zhuangjing Rd, 137號B1",03 346 8877,4.9,179,http://nav.cx/w5i3ukt,https://maps.google.com/?cid=7063893288539675462,桃園市,25.0256705,121.3012558,2025-05-13 00:07:07.215163,"Monday: 11:00 AM – 7:00 PM
Tuesday: 11:00 AM – 7:00 PM
Wednesday: 11:00 AM – 7:00 PM
Thursday: 11:00 AM – 7:00 PM
Friday: 11:00 AM – 7:00 PM
Saturday: 11:00 AM – 7:00 PM
Sunday: 11:00 AM – 7:00 PM",
ChIJ73Ph7FwfaDQR1qEJa6rzEdQ,Liana 藝術美學-桃園紋繡.美甲.美睫.皮膚管理,"No. 12號-1, Taichang 3rd St, Taoyuan District, Taoyuan City, Taiwan 330",0910 731 433,5,595,https://www.facebook.com/Liana%E8%97%9D%E8%A1%93%E7%BE%8E%E5%AD%B8-%E6%A1%83%E5%9C%92%E7%B4%8B%E7%B9%A1%E7%BE%8E%E7%94%B2%E7%BE%8E%E7%9D%AB-908637135941545/,https://maps.google.com/?cid=15281262923910586838,桃園市,24.9901196,121.2939153,2025-05-13 00:07:07.609802,"Monday: 9:00 AM – 8:30 PM
Tuesday: 9:00 AM – 8:30 PM
Wednesday: 9:00 AM – 8:30 PM
Thursday: 9:00 AM – 8:30 PM
Friday: 9:00 AM – 8:30 PM
Saturday: 9:00 AM – 8:30 PM
Sunday: 9:00 AM – 8:30 PM",
ChIJmQN6g-IfaDQRKmbX0z_ajHg,顆粒美學| 顆粒美甲 Chloé Studio 桃園美甲 中路美甲 內壢美甲 八德美甲 藝文特區美甲 手部基礎保養.凝膠指甲.Nails、足部美甲,"330, Taiwan, Taoyuan City, Taoyuan District, Guoqiang 7th St, 62號2樓",0939 130 213,5,95,https://www.instagram.com/chloe_nail.5,https://maps.google.com/?cid=8686557748962747946,桃園市,24.9888973,121.2798773,2025-05-13 00:07:07.903598,"Monday: 9:30 AM – 8:30 PM
Tuesday: 9:30 AM – 8:30 PM
Wednesday: 9:30 AM – 8:30 PM
Thursday: 9:30 AM – 8:30 PM
Friday: 9:30 AM – 8:30 PM
Saturday: 9:30 AM – 8:30 PM
Sunday: 9:30 AM – 8:30 PM",
ChIJ3y9wSuMeaDQRvO68IabsWEg,NANA美甲美學,"330, Taiwan, Taoyuan City, Taoyuan District, Zhongzheng Rd, 13號3樓",03 333 7200,4.9,305,http://nanasalon.com.tw/,https://maps.google.com/?cid=5213176766956105404,桃園市,24.989478,121.312759,2025-05-13 00:07:08.286091,"Monday: 11:00 AM – 8:00 PM
Tuesday: 11:00 AM – 8:00 PM
Wednesday: 11:00 AM – 8:00 PM
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 8:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: 10:00 AM – 7:00 PM",
ChIJ51aGb1sfaDQR70olFGTQNKE,緣月美學,"No. 39號, Section 1, Zhaoyang St, Taoyuan District, Taoyuan City, Taiwan 330",0976 996 322,5,54,https://lin.ee/tt5yv8P,https://maps.google.com/?cid=11616138467148647151,桃園市,24.9927701,121.3141363,2025-05-13 00:07:08.576881,"Monday: Open 24 hours
Tuesday: Open 24 hours
Wednesday: Open 24 hours
Thursday: Open 24 hours
Friday: Open 24 hours
Saturday: Open 24 hours
Sunday: Open 24 hours",
ChIJ2dVfU-0faDQR0exoXHK0Ojw,Lotus露德斯 美甲/美睫/紋繡-桃園店,"No. 152號, Fuxing Rd, Taoyuan District, Taoyuan City, Taiwan 330",0913 860 932,4.9,236,https://www.facebook.com/AliceNails86?mibextid=ZbWKwL,https://maps.google.com/?cid=4339979594194545873,桃園市,24.9906249,121.3132051,2025-05-13 00:07:08.882844,"Monday: 10:00 AM – 9:00 PM
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM",
ChIJB8e0iKUfaDQREU8nP2G_oOs,HN Nail 美甲 美睫 紋繡,"No. 150號, Fuxing Rd, Taoyuan District, Taoyuan City, Taiwan 330",0981 336 663,4.8,194,https://www.haryubeauty.com/,https://maps.google.com/?cid=16978781019579043601,桃園市,24.9906817,121.3132656,2025-05-13 00:07:09.202094,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM",
ChIJDceOW04faDQRPKyURqKU4c8,鵲噝藝術美甲館 Chuehs Nail Art ｜桃園美甲,"330, Taiwan, Taoyuan City, Taoyuan District, Lixing Rd, 301號一樓",03 336 6233,4.9,149,https://lin.ee/7iJF9WC,https://maps.google.com/?cid=14979417260300741692,桃園市,24.9988347,121.2985029,2025-05-13 00:07:09.514638,"Monday: Closed
Tuesday: 10:00 AM – 9:00 PM
Wednesday: 10:00 AM – 9:00 PM
Thursday: 10:00 AM – 9:00 PM
Friday: 10:00 AM – 9:00 PM
Saturday: 10:00 AM – 9:00 PM
Sunday: 10:00 AM – 9:00 PM",
ChIJ5WKEaYEfaDQRiM-f9XnecGA,Lady’s Nail Art . 蕾蒂絲桃園美甲,"330, Taiwan, Taoyuan City, Taoyuan District, 新民街71巷18號",0968 313 040,4.9,42,https://www.facebook.com/profile.php?id=61557166498751&mibextid=LQQJ4d,https://maps.google.com/?cid=6949298840425975688,桃園市,24.993147,121.3115928,2025-05-13 00:07:09.88731,"Monday: 11:00 AM – 7:00 PM
Tuesday: 11:00 AM – 7:00 PM
Wednesday: 11:00 AM – 7:00 PM
Thursday: 11:00 AM – 7:00 PM
Friday: 11:00 AM – 7:00 PM
Saturday: 11:00 AM – 5:00 PM
Sunday: Closed",
ChIJ819u94EfaDQRTQRmKcf9cUk,Nina-nail-studio桃園 日式 美甲、手足保養,"Longfeng 1st St, Taoyuan District, Taoyuan City, Taiwan 330",0987 991 185,5,83,https://www.instagram.com/nina_lien_studio/,https://maps.google.com/?cid=5292290068971914317,桃園市,24.9872826,121.2800716,2025-05-13 00:07:10.261589,"Monday: 9:30 AM – 8:30 PM
Tuesday: 9:30 AM – 8:30 PM
Wednesday: 9:30 AM – 8:30 PM
Thursday: 9:30 AM – 8:30 PM
Friday: 9:30 AM – 8:30 PM
Saturday: 10:30 AM – 8:00 PM
Sunday: 10:30 AM – 8:00 PM",
ChIJm7OHB2sfaDQR6HwhzKG5Yyg,初然美妍所 Initial Salon｜桃園做臉｜桃園清粉刺推薦｜桃園除毛｜桃園霧眉｜桃園美甲｜桃園按摩｜平價霧眉｜專業熱蠟除毛｜精油按摩｜紋繡推薦｜韓系美甲｜臉部保養｜手工清粉刺｜推薦美容師,"330, Taiwan, Taoyuan City, Taoyuan District, Lane 71 Zhengguanger St, 11號1 樓",0905 512 122,5,209,https://www.instagram.com/initial_salon,https://maps.google.com/?cid=2910373888777092328,桃園市,24.999786,121.2958662,2025-05-13 00:07:10.542604,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: Closed
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJ05z3RlMfaDQRJR9tkt2udVM,just for you 桃園美甲｜翹睫毛,"No. 20之1號, Dalian 4th St, Taoyuan District, Taoyuan City, Taiwan 330",,5,77,https://joy.link/dorayu,https://maps.google.com/?cid=6013905144090795813,桃園市,25.0085902,121.3047375,2025-05-13 00:07:10.841133,"Monday: 9:00 AM – 7:02 PM
Tuesday: 9:00 AM – 7:02 PM
Wednesday: 9:00 AM – 7:02 PM
Thursday: 9:00 AM – 7:02 PM
Friday: 9:00 AM – 7:02 PM
Saturday: 9:00 AM – 7:02 PM
Sunday: 9:00 AM – 7:02 PM",
ChIJA5dPsb0faDQRFyTWHcH4NUc,HSIAO•NAIL桃園/八德/內壢美甲 筱·美甲沙龍,"No. 3號, Lane 50, Longchengwu St, Taoyuan District, Taoyuan City, Taiwan 330",0902 216 828,4.9,59,https://www.facebook.com/Im%E7%BE%8E%E7%BE%8E%E8%A8%AD%E8%A8%88%E5%B8%AB-106492365022682/,https://maps.google.com/?cid=5131280858771498007,桃園市,24.9797822,121.2699651,2025-05-13 00:07:11.11173,"Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: 10:00 AM – 7:00 PM",
ChIJKyqdB7sfaDQRQ4routkisHA,15 拾嫵美学,"330, Taiwan, Taoyuan City, Taoyuan District, Zhongpu 1st St, 363號1樓",03 357 3973,4.8,154,https://www.15beauty.com.tw/,https://maps.google.com/?cid=8120028446688053827,桃園市,25.0189407,121.2930444,2025-05-13 00:07:11.767288,"Monday: 11:00 AM – 8:00 PM
Tuesday: 11:00 AM – 8:00 PM
Wednesday: 11:00 AM – 8:00 PM
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 8:00 PM
Saturday: 11:00 AM – 8:00 PM
Sunday: 11:00 AM – 8:00 PM",
ChIJazZJw_UfaDQRobQBAoL5ovE,衷瑜 • 美宅｜桃園美甲｜皮膚遮瑕,"No. 24-1號, Lane 1115, Zhongzheng Rd, Taoyuan District, Taoyuan City, Taiwan 330",0985 140 925,5,65,https://lin.ee/9ODI2tZ,https://maps.google.com/?cid=17411753446142489761,桃園市,25.01676059999999,121.2970223,2025-05-13 00:07:12.147157,"Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: 10:00 AM – 7:00 PM",
ChIJf0OiojUfaDQRjBy--5nG8S0,指要妳Just For You,"No. 51之3號, Zhaoyang Street, Taoyuan District, Taoyuan City, Taiwan 330",,4.8,105,https://www.facebook.com/twins880128/,https://maps.google.com/?cid=3310645565749861516,桃園市,24.9971771,121.3130547,2025-05-13 00:07:12.528487,"Monday: 11:00 AM – 7:00 PM
Tuesday: 11:00 AM – 7:00 PM
Wednesday: Closed
Thursday: 11:00 AM – 7:00 PM
Friday: 11:00 AM – 7:00 PM
Saturday: 11:00 AM – 7:00 PM
Sunday: 11:00 AM – 7:00 PM",
ChIJt5YPpLAfaDQR281IUwk0JvY,東京美學（美甲/美睫）桃園店,"330, Taiwan, Taoyuan City, Taoyuan District, Zhongzheng Rd, 1236號2樓",03 358 9937,4.8,206,https://line.me/R/ti/p/%40tokyonaildesign,https://maps.google.com/?cid=17736921397101907419,桃園市,25.0192127,121.2972488,2025-05-13 00:07:12.793394,"Monday: 12:00 – 8:00 PM
Tuesday: 12:00 – 8:00 PM
Wednesday: 12:00 – 8:00 PM
Thursday: 12:00 – 8:00 PM
Friday: 12:00 – 8:00 PM
Saturday: 12:00 – 8:00 PM
Sunday: 12:00 – 8:00 PM",
ChIJ2yVYqAQfaDQRSK2oDCxBCQs,Hi! Nails嗨執甲｜桃園美甲｜桃園美容｜桃園美睫｜美甲教學,"No. 666號, Tong''an St, Taoyuan District, Taoyuan City, Taiwan 330",03 316 5955,4.9,138,https://lin.ee/IyZSyQT,https://maps.google.com/?cid=795238466654350664,桃園市,25.0253486,121.2970841,2025-05-13 00:07:13.056321,,
ChIJK2oxVJ0faDQRPfxvt7IPs4w,怪美 Ugly Beauty 美甲｜美睫｜美容｜美體,"No. 5號, Shuangfeng Rd, Taoyuan District, Taoyuan City, Taiwan 330",03 357 5728,5,126,https://www.facebook.com/uglybeauty.5,https://maps.google.com/?cid=10138464446397283389,桃園市,25.0124248,121.31044,2025-05-13 00:07:13.327969,"Monday: 11:00 AM – 9:00 PM
Tuesday: 11:00 AM – 9:00 PM
Wednesday: 11:00 AM – 9:00 PM
Thursday: 11:00 AM – 9:00 PM
Friday: 11:00 AM – 9:00 PM
Saturday: 11:00 AM – 9:00 PM
Sunday: 11:00 AM – 9:00 PM",
ChIJW5SMyJwfaDQRNPsjvo6Trmc,Enjoy nails salon 日式 美甲 沙龍,"No. 170-1號, Guoqiang 1st St, Taoyuan District, Taoyuan City, Taiwan 330",03 360 0899,4.9,55,https://www.facebook.com/EN-nails-salon-%E6%97%A5%E5%BC%8F-%E7%BE%8E%E7%94%B2-%E6%B2%99%E9%BE%8D-103782034490283/,https://maps.google.com/?cid=7471071073138899764,桃園市,24.992609,121.2845715,2025-05-13 00:07:13.824386,"Monday: 11:00 AM – 7:00 PM
Tuesday: 11:00 AM – 7:00 PM
Wednesday: 11:00 AM – 7:00 PM
Thursday: 11:00 AM – 7:00 PM
Friday: 11:00 AM – 7:00 PM
Saturday: 11:00 AM – 7:00 PM
Sunday: 11:00 AM – 7:00 PM",
ChIJBXKImHYfaDQRwPemxZKiFhM,希妮小姐 Miss Sydney's Nail Art_美甲手繪_桃園美甲_手足深層保養_美甲教學_全科班課程_創業班_檢定衝刺班,"330, Taiwan, Taoyuan City, Taoyuan District, Zhongyi Rd, 43號1 樓",,5,45,,https://maps.google.com/?cid=1375465487473244096,桃園市,24.9957978,121.3017671,2025-05-13 00:07:14.095044,"Monday: 11:00 AM – 7:00 PM
Tuesday: 11:00 AM – 7:00 PM
Wednesday: 11:00 AM – 7:00 PM
Thursday: 11:00 AM – 7:00 PM
Friday: 11:00 AM – 7:00 PM
Saturday: 11:00 AM – 7:00 PM
Sunday: 11:00 AM – 7:00 PM",
ChIJ58Msnn0faDQRpp9oM0RtM34,Lin_ Nalis美甲工作室,"No. 109號, Minyou 6th St, Taoyuan District, Taoyuan City, Taiwan 330",,5,64,https://www.instagram.com/nailartby_lin/?igshid=NDk5N2NlZjQ%3D,https://maps.google.com/?cid=9093732212278861734,桃園市,25.0077575,121.3189122,2025-05-13 00:07:14.366781,"Monday: 9:00 AM – 7:00 PM
Tuesday: 9:00 AM – 7:00 PM
Wednesday: 9:00 AM – 7:00 PM
Thursday: 9:00 AM – 7:00 PM
Friday: 9:00 AM – 7:00 PM
Saturday: 9:00 AM – 7:00 PM
Sunday: 9:00 AM – 7:00 PM",
ChIJ3coPjlYfaDQRB4EBjxLboAI,Niho Nail 桃園美甲｜桃園火車站美甲,"No. 19號, Andong St, Taoyuan District, Taoyuan City, Taiwan 330",,5,11,https://www.instagram.com/niho.nail?igsh=MzRlODBiNWFlZA==,https://maps.google.com/?cid=189392057104695559,桃園市,24.99140139999999,121.3163167,2025-05-13 00:07:14.660397,"Monday: Closed
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM",
ChIJHR1sL2sfaDQRHO2LgIFSnQI,桃園～KATHERINE凱薩琳 美學館 （美甲/美睫/微刺青/美甲美睫教學）,"330, Taiwan, Taoyuan City, Taoyuan District, Minan Rd, 124號二樓",0927 866 795,5,98,https://www.facebook.com/profile.php?id=100063841401273&mibextid=LQQJ4d,https://maps.google.com/?cid=188397475580341532,桃園市,24.9954805,121.2999299,2025-05-13 00:07:15.152236,"Monday: 12:00 – 9:00 PM
Tuesday: 12:00 – 9:00 PM
Wednesday: 12:00 – 9:00 PM
Thursday: 12:00 – 9:00 PM
Friday: 12:00 – 9:00 PM
Saturday: 12:00 – 9:00 PM
Sunday: 12:00 – 9:00 PM",
ChIJl8JshGIfaDQRTFR0gxO65Nw,Hsin 美學,"No. 201-1號, Baoqing Rd, Taoyuan District, Taoyuan City, Taiwan 330",0968 953 903,5,221,https://www.facebook.com/HsinNail/,https://maps.google.com/?cid=15917051576006759500,桃園市,25.0138693,121.2922408,2025-05-13 00:07:15.517255,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJGejmy10faDQR0vpp0YZUy9M,"美甲花園📞 預約制❗️男性勿擾❗️靠近桃園東門國小❗️不處理灰指甲喔（我剛搬家Google maps的街景還沒更新。歡迎體驗🥰環境舒適乾淨整潔喔）❤️手 足保養 ,修腳凍甲，手足光療美甲，修磨腳皮❤️","330, Taiwan, Taoyuan City, Taoyuan District, Zhongxiao St, 25號📣美甲花園",0987 531 246,4.9,269,,https://maps.google.com/?cid=15261384700290792146,桃園市,24.993853,121.3139994,2025-05-13 00:07:15.776421,"Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJf3_tBUEfaDQRS6GeWVchAFk,小資美學 桃園市府店,"330, Taiwan, Taoyuan City, Taoyuan District, Xianfu Rd, 224號1樓",03 337 0888,4.9,602,,https://maps.google.com/?cid=6413162528425025867,桃園市,24.9944858,121.2996682,2025-05-13 00:07:16.078643,"Monday: 11:00 AM – 8:00 PM
Tuesday: 11:00 AM – 8:00 PM
Wednesday: 11:00 AM – 8:00 PM
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 8:00 PM
Saturday: 11:00 AM – 8:00 PM
Sunday: Closed",
ChIJj_KNWkgfaDQRhIOJT2-5BL4,W.s美學概念館｜美甲｜美睫｜紋綉｜舒壓洗護｜皮膚管理｜桃園推薦美甲｜桃園推薦美睫,"330, Taiwan, Taoyuan City, Taoyuan District, Yongle St, 131號2樓",0936 622 076,5,157,https://www.facebook.com/profile.php?id=100084614199494,https://maps.google.com/?cid=13692272654840071044,桃園市,24.9985053,121.3098048,2025-05-13 00:07:16.614538,"Monday: 11:00 AM – 7:00 PM
Tuesday: 11:00 AM – 7:00 PM
Wednesday: 11:00 AM – 7:00 PM
Thursday: 11:00 AM – 7:00 PM
Friday: 11:00 AM – 7:00 PM
Saturday: 11:00 AM – 7:00 PM
Sunday: Closed",
ChIJc80gZxwfaDQRMMCl5tvd6z0,Ms.Yu 桃園美睫｜夜間美睫｜美甲 • 除毛,"No. 85號, Tianxiang 7th St, Taoyuan District, Taoyuan City, Taiwan 330",,5,89,https://lin.ee/oT7TkiV,https://maps.google.com/?cid=4461903792377806896,桃園市,25.0231185,121.3003992,2025-05-13 00:07:16.883229,"Monday: 11:00 AM – 8:00 PM
Tuesday: 11:00 AM – 8:00 PM
Wednesday: Closed
Thursday: 11:00 AM – 8:00 PM
Friday: 11:00 AM – 8:00 PM
Saturday: 11:00 AM – 8:00 PM
Sunday: Closed",
ChIJAa4i9KofaDQRuFhcZUTSHfQ,Mira studio紋繡美甲按摩做臉spa專門店,"330, Taiwan, Taoyuan City, Taoyuan District, Zhengkang 1st St, 183號一樓",03 336 9518,5,125,https://www.facebook.com/Auroranail0901/,https://maps.google.com/?cid=17590446910779185336,桃園市,25.00359899999999,121.305814,2025-05-13 00:07:17.170625,"Monday: 10:00 AM – 10:00 PM
Tuesday: 10:00 AM – 10:00 PM
Wednesday: 10:00 AM – 10:00 PM
Thursday: 10:00 AM – 10:00 PM
Friday: 10:00 AM – 10:00 PM
Saturday: 10:00 AM – 10:00 PM
Sunday: 10:00 AM – 10:00 PM",
ChIJ6fp9IH0ZaDQRjgT5W2A9bSY,薇諾拉美甲沙龍Viola Nails salon,"334, Taiwan, Taoyuan City, Bade District, Zhonglu S St, 20號1 樓",03 363 2349,5,69,http://www.facebook.com/Viola.nails.salon/,https://maps.google.com/?cid=2768936829971924110,桃園市,24.9609469,121.293227,2025-05-13 00:07:17.552499,"Monday: 10:30 AM – 8:00 PM
Tuesday: 10:30 AM – 8:00 PM
Wednesday: 10:30 AM – 8:00 PM
Thursday: 10:30 AM – 8:00 PM
Friday: 10:30 AM – 8:00 PM
Saturday: 10:30 AM – 8:00 PM
Sunday: 10:30 AM – 6:00 PM",
ChIJqUiPv9UfaDQRYBDKYiQ4-cQ,Jean nail studio,"330, Taiwan, Taoyuan City, Taoyuan District, Tongde 2nd St, 75號1樓",03 357 7108,4.9,38,https://jeannail.wordpress.com/,https://maps.google.com/?cid=14193437429562216544,桃園市,25.0108512,121.301823,2025-05-13 00:07:17.818892,"Monday: 9:00 AM – 6:00 PM
Tuesday: 9:00 AM – 6:00 PM
Wednesday: Closed
Thursday: 9:00 AM – 6:00 PM
Friday: 9:00 AM – 6:00 PM
Saturday: 11:00 AM – 8:00 PM
Sunday: Closed",
ChIJZX0kae4faDQRFA2pPkYkG0Q,艾.Pretty 時尚美甲美睫 蘆竹南崁店 - 美甲、美睫、手足保養,"No. 18號, Lane 1, Nanshunsi St, Luzhu District, Taoyuan City, Taiwan 338",0916 127 112,5,147,https://instagram.com/amy0312__nails?r=nametag,https://maps.google.com/?cid=4907556103067864340,桃園市,25.0396182,121.2867874,2025-05-13 00:07:18.089661,"Monday: 10:00 AM – 8:00 PM
Tuesday: 10:00 AM – 8:00 PM
Wednesday: 10:00 AM – 8:00 PM
Thursday: 10:00 AM – 8:00 PM
Friday: 10:00 AM – 8:00 PM
Saturday: 10:00 AM – 8:00 PM
Sunday: 10:00 AM – 8:00 PM",
ChIJczpi4OUfaDQRUVruzg7lav4,Violanail 桃園藝文店｜桃園藝文美甲推薦｜中路特區美甲｜桃園穿戴甲｜桃園美甲｜穿戴甲,"330, Taiwan, Taoyuan City, Taoyuan District, Zhongzheng Rd, 1060號14樓",0915 377 923,5,25,https://lin.ee/dRWFImB,https://maps.google.com/?cid=18332717084929055313,桃園市,25.0134074,121.3000864,2025-05-13 00:07:18.388654,"Monday: 10:00 AM – 7:00 PM
Tuesday: 10:00 AM – 7:00 PM
Wednesday: 10:00 AM – 7:00 PM
Thursday: 10:00 AM – 7:00 PM
Friday: 10:00 AM – 7:00 PM
Saturday: 10:00 AM – 7:00 PM
Sunday: 10:00 AM – 7:00 PM",
